Source,Target,combined_score
YJR135C,YDR374W-A,859
YJR135C,YKL089W,800
YJR135C,YDR318W,984
YJR135C,YBR107C,988
YJR135C,YBR211C,964
YJR135C,YBL002W,800
YJR135C,YBR009C,800
YJR135C,YBL003C,800
YJR135C,YLR315W,922
YJR135C,YGR179C,990
YJR135W-A,YNR017W,752
YJR135W-A,YHR005C-A,912
YJR135W-A,YGR181W,999
YJR135W-A,YEL020W-A,925
YJR136C,YPR085C,720
YJR136C,YGR099W,897
YJR136C,YPL235W,720
YJR136C,YKL033W,879
YJR136C,YDR190C,732
YJR136C,YHR099W,720
YJR137C,YFR030W,993
YJR138W,YBL104C,993
YJR138W,YDR128W,995
YJR138W,YOL138C,996
YJR138W,YLR208W,992
YJR138W,YGL100W,993
YJR138W,YHL023C,999
YJR138W,YEL062W,999
YJR140C,YOR038C,998
YJR140C,YBL008W,998
YJR140C,YBR215W,994
YJR140C,YJL115W,954
YJR141W,YKL059C,833
YJR143C,YDL095W,720
YJR143C,YAL023C,720
YJR143C,YJL183W,720
YJR143C,YDL093W,720
YJR143C,YEL036C,720
YJR143C,YBR004C,720
YJR143C,YDR245W,720
YJR143C,YML115C,720
YJR143C,YOR321W,720
YJR143C,YNL158W,720
YJR143C,YPL050C,720
YJR143C,YJR075W,720
YJR145C,YCL059C,968
YJR145C,YEL057C,800
YJR145C,YML063W,989
YJR145C,YMR242C,874
YJR145C,YFR032C-A,922
YJR145C,YOR133W,876
YJR145C,YOL040C,991
YJR145C,YMR121C,874
YJR145C,YOL010W,966
YJR145C,YDL213C,730
YJR145C,YIL019W,822
YJR145C,YGL147C,878
YJR145C,YLR197W,969
YJR145C,YHR141C,834
YJR145C,YGR173W,800
YJR145C,YKL156W,986
YJR145C,YER056C-A,874
YJR145C,YJL136C,991
YJR145C,YIL133C,874
YJR145C,YLR333C,988
YJR145C,YLR186W,966
YJR145C,YNL207W,815
YJR145C,YMR093W,966
YJR145C,YIL018W,874
YJR145C,YNL132W,966
YJR145C,YER102W,993
YJR145C,YKR094C,870
YJR145C,YGL189C,987
YJR145C,YJL069C,966
YJR145C,YEL026W,892
YJR145C,YJL177W,874
YJR145C,YDR385W,876
YJR145C,YIL148W,870
YJR145C,YGL173C,800
YJR145C,YEL054C,874
YJR145C,YLL011W,966
YJR145C,YNL244C,872
YJR145C,YDR012W,874
YJR145C,YOR182C,986
YJR145C,YCR057C,961
YJR145C,YLR367W,987
YJR145C,YOR145C,958
YJR145C,YNL162W,834
YJR145C,YLL045C,888
YJR145C,YGL031C,874
YJR145C,YDR500C,874
YJR145C,YIL161W,800
YJR145C,YGL019W,720
YJR145C,YCR035C,800
YJR145C,YPL217C,965
YJR145C,YHR203C,979
YJR145C,YBL092W,922
YJR145C,YNL308C,720
YJR145C,YLR398C,812
YJR145C,YNL232W,800
YJR145C,YGL030W,922
YJR145C,YPL126W,966
YJR145C,YGL135W,874
YJR145C,YOR206W,720
YJR145C,YIL069C,993
YJR145C,YML026C,986
YJR145C,YLR029C,874
YJR145C,YKL143W,815
YJR145C,YOR310C,968
YJR145C,YNL075W,966
YJR145C,YPL012W,743
YJR145C,YPR072W,800
YJR145C,YPL131W,922
YJR145C,YBR181C,994
YJR145C,YOR063W,922
YJR145C,YLR051C,884
YJR145C,YNL302C,986
YJR145C,YPR043W,902
YJR145C,YMR146C,830
YJR145C,YLR388W,986
YJR145C,YHL033C,888
YJR145C,YJL189W,922
YJR145C,YIL052C,874
YJR145C,YBR247C,969
YJR145C,YKR057W,981
YJR145C,YER082C,966
YJR145C,YOL142W,800
YJR145C,YHR010W,880
YJR145C,YNL067W,878
YJR145C,YDL136W,880
YJR145C,YPL249C-A,874
YJR145C,YJL050W,812
YJR145C,YBR189W,986
YJR145C,YGL195W,823
YJR145C,YPR102C,874
YJR145C,YBL027W,874
YJR145C,YOR167C,986
YJR145C,YPL090C,994
YJR145C,YBR191W,896
YJR145C,YGR054W,900
YJR145C,YKR084C,810
YJR145C,YDR064W,991
YJR145C,YGR251W,720
YJR145C,YDL083C,986
YJR145C,YHL001W,880
YJR145C,YOL120C,874
YJR145C,YDL148C,948
YJR145C,YOR096W,986
YJR145C,YOR056C,815
YJR145C,YCR077C,900
YJR145C,YDR083W,720
YJR145C,YDL075W,874
YJR145C,YPR144C,965
YJR145C,YBR079C,898
YJR145C,YOR287C,720
YJR145C,YHR021C,986
YJR145C,YOL039W,835
YJR145C,YGR145W,966
YJR145C,YHR148W,966
YJR145C,YGR148C,874
YJR145C,YCR047C,815
YJR145C,YDL060W,947
YJR145C,YML093W,869
YJR145C,YBR048W,993
YJR145C,YDL014W,966
YJR145C,YEL034W,835
YJR145C,YGR158C,800
YJR145C,YOL127W,933
YJR145C,YGR128C,941
YJR145C,YLR325C,922
YJR145C,YDL191W,880
YJR145C,YER127W,884
YJR145C,YPL237W,887
YJR145C,YOL021C,800
YJR145C,YOR078W,941
YJR145C,YMR230W,937
YJR145C,YMR128W,942
YJR145C,YDL133C-A,800
YJR145C,YHL015W,991
YJR145C,YMR290C,720
YJR145C,YNL178W,993
YJR145C,YLR344W,880
YJR145C,YDR418W,874
YJR145C,YMR229C,948
YJR145C,YLR167W,991
YJR145C,YOR293W,986
YJR145C,YNL301C,874
YJR145C,YNL096C,937
YJR145C,YDL081C,836
YJR145C,YDR280W,800
YJR145C,YNL224C,720
YJR145C,YDR025W,993
YJR145C,YJR002W,965
YJR145C,YHR169W,720
YJR145C,YLR222C,966
YJR145C,YLR448W,886
YJR145C,YIL127C,800
YJR145C,YOR312C,874
YJR145C,YDL111C,800
YJR145C,YLR048W,986
YJR145C,YPL266W,946
YJR145C,YML073C,886
YJR145C,YLR061W,874
YJR145C,YPR189W,800
YJR145C,YGR118W,986
YJR145C,YAL036C,800
YJR145C,YOR091W,800
YJR145C,YGR085C,874
YJR145C,YNL001W,810
YJR145C,YCR031C,986
YJR145C,YGL076C,874
YJR145C,YOR001W,815
YJR145C,YPR132W,986
YJR145C,YDR429C,819
YJR145C,YJR123W,991
YJR145C,YAL035W,988
YJR145C,YMR260C,922
YJR145C,YNR024W,800
YJR145C,YKL006W,880
YJR145C,YMR309C,898
YJR145C,YBR031W,874
YJR145C,YJR007W,896
YJR145C,YDR299W,965
YJR145C,YLR185W,874
YJR145C,YDR447C,986
YJR145C,YGL171W,720
YJR145C,YOR039W,720
YJR145C,YGL123W,993
YJR145C,YFL002C,720
YJR145C,YGR169C-A,810
YJR145C,YGR034W,880
YJR145C,YPR137W,965
YJR145C,YJR094W-A,902
YJR145C,YJL010C,720
YJR145C,YLR441C,989
YJR145C,YGR095C,800
YJR145C,YGL103W,922
YJR145C,YLR340W,977
YJR145C,YPL226W,811
YJR145C,YNL135C,800
YJR145C,YBR084C-A,874
YJR145C,YER025W,896
YJR145C,YGR103W,720
YJR145C,YLR075W,922
YJR145C,YLR409C,966
YJR145C,YLR175W,720
YJR145C,YOR369C,991
YJR145C,YKL099C,884
YJR145C,YIL035C,720
YJR145C,YJL191W,986
YJR145C,YFR031C-A,874
YJR145C,YLR150W,899
YJR145C,YOR298C-A,831
YJR145C,YDL082W,874
YJR145C,YDR091C,835
YJR145C,YPR112C,720
YJR145C,YKL180W,874
YJR145C,YGR027C,988
YJR145C,YDL061C,986
YJR145C,YDR060W,720
YJR145C,YBL087C,874
YJR145C,YOR272W,720
YJR145C,YGR090W,968
YJR145C,YML024W,986
YJR145C,YPL198W,874
YJR145C,YLR003C,720
YJR145C,YLR287C-A,986
YJR145C,YGL120C,725
YJR145C,YBL004W,966
YJR145C,YPL220W,874
YJR145C,YLR264W,986
YJR145C,YPR041W,825
YJR145C,YCL031C,966
YJR145C,YER074W,993
YJR145C,YMR049C,720
YJR145C,YMR014W,720
YJR145C,YHR069C,800
YJR145C,YOR361C,835
YJR145C,YJL109C,965
YJR145C,YHR196W,951
YJR145C,YOL121C,986
YJR145C,YLR249W,811
YJR145C,YMR143W,986
YJR145C,YPL081W,993
YJR145C,YLR129W,966
YJR145C,YDR450W,986
YJR145C,YMR194W,874
YJR145C,YER117W,874
YJR145C,YDR449C,966
YJR145C,YNL007C,900
YJR145C,YGR081C,720
YJR145C,YKR060W,947
YJR145C,YMR116C,991
YJR145C,YGR214W,986
YJR145C,YNL023C,800
YJR145C,YJL190C,987
YJR145C,YGR195W,800
YJR145C,YDR339C,884
YJR145C,YPL143W,874
YJR145C,YDR324C,966
YJR145C,YLR192C,830
YJR145C,YDL153C,884
YJR145C,YHR081W,800
YJR145C,YGL213C,800
YJR145C,YDR398W,884
YJR145C,YOR061W,720
YJR145C,YDL184C,800
YJR145C,YBL072C,993
YJR145C,YER131W,987
YJR148W,YHR208W,968
YJR154W,YDR142C,700
YJR159W,YDL246C,966
YKL001C,YOL064C,966
YKL001C,YNL311C,734
YKL002W,YPR173C,991
YKL002W,YDR486C,887
YKL002W,YGR206W,900
YKL002W,YKR035W-A,992
YKL002W,YPL065W,900
YKL002W,YLR025W,999
YKL002W,YLR119W,900
YKL002W,YPL002C,961
YKL002W,YLR417W,963
YKL002W,YCL008C,923
YKL002W,YJL049W,855
YKL002W,YJR102C,962
YKL002W,YNL265C,907
YKL002W,YKL041W,999
YKL002W,YHL002W,720
YKL002W,YNR006W,720
YKL002W,YMR077C,999
YKL003C,YLR204W,961
YKL003C,YGR165W,981
YKL003C,YDR115W,955
YKL003C,YDR405W,963
YKL003C,YPL013C,996
YKL003C,YKL155C,989
YKL003C,YDR036C,990
YKL003C,YGL068W,825
YKL003C,YBR282W,963
YKL003C,YDL045W-A,981
YKL003C,YNL137C,992
YKL003C,YDR296W,800
YKL003C,YML025C,963
YKL003C,YBL090W,991
YKL003C,YNL081C,989
YKL003C,YJR101W,981
YKL003C,YNL284C,963
YKL003C,YKR006C,800
YKL003C,YNL252C,963
YKL003C,YNR022C,800
YKL003C,YKL170W,896
YKL003C,YDR494W,979
YKL003C,YKL138C,806
YKL003C,YGR220C,971
YKL003C,YPL131W,825
YKL003C,YHR038W,825
YKL003C,Q0140,979
YKL003C,YHR075C,900
YKL003C,YCR046C,963
YKL003C,YNL306W,998
YKL003C,YLR312W-A,800
YKL003C,YGR215W,993
YKL003C,YPR166C,996
YKL003C,YMR158W,989
YKL003C,YLR289W,816
YKL003C,YMR024W,955
YKL003C,YBR146W,996
YKL003C,YPL183W-A,963
YKL003C,YPL173W,811
YKL003C,YPL118W,980
YKL003C,YNR037C,992
YKL003C,YOR150W,963
YKL003C,YOR158W,989
YKL003C,YEL050C,965
YKL003C,YDR322W,887
YKL003C,YDL202W,793
YKL003C,YDR337W,998
YKL003C,YHL004W,997
YKL003C,YNL178W,825
YKL003C,YBR122C,823
YKL003C,YNR036C,998
YKL003C,YLR439W,963
YKL003C,YIL093C,982
YKL003C,YOL127W,825
YKL003C,YBR268W,791
YKL003C,YML009C,963
YKL003C,YCR003W,963
YKL003C,YCR071C,955
YKL003C,YNL185C,825
YKL003C,YGR084C,979
YKL003C,YNL122C,800
YKL003C,YDR175C,996
YKL003C,YDR237W,897
YKL003C,YMR188C,992
YKL003C,YKL167C,825
YKL003C,YPR100W,963
YKL003C,YDR347W,981
YKL003C,YOR187W,825
YKL003C,YDR041W,996
YKL003C,YGR150C,805
YKL003C,YDR462W,955
YKL003C,YJL096W,819
YKL003C,YNL005C,963
YKL003C,YJL063C,963
YKL003C,YBR251W,998
YKL003C,YKR085C,829
YKL003C,YNL177C,963
YKL003C,YER050C,998
YKL003C,YMR286W,955
YKL003C,YJR113C,991
YKL003C,YMR193W,963
YKL003C,YOL040C,825
YKL003C,YHR147C,923
YKL003C,YBL038W,963
YKL003C,YGL129C,996
YKL003C,YGR076C,808
YKL003C,YHR059W,979
YKL004W,YDR367W,849
YKL005C,YOL005C,895
YKL005C,YDR404C,895
YKL005C,YOR151C,895
YKL005C,YDL140C,961
YKL005C,YIL021W,915
YKL005C,YGL070C,895
YKL005C,YPR187W,895
YKL005C,YJL140W,895
YKL005C,YBR154C,947
YKL005C,YOR210W,895
YKL005C,YHR143W-A,895
YKL005C,YOR224C,895
YKL006C-A,YIL004C,900
YKL006C-A,YDR189W,936
YKL006C-A,YOR327C,726
YKL006C-A,YBL050W,732
YKL006C-A,YOR075W,905
YKL006C-A,YGR009C,900
YKL006C-A,YHL031C,996
YKL006C-A,YPL232W,902
YKL006C-A,YMR197C,930
YKL006C-A,YLR268W,986
YKL006C-A,YLR026C,990
YKL006C-A,YNR049C,900
YKL006C-A,YOR106W,973
YKL006C-A,YLR093C,902
YKL006C-A,YOR036W,876
YKL006C-A,YLR078C,986
YKL006C-A,YKL196C,995
YKL006C-A,YDR498C,900
YKL006C-A,YAL030W,902
YKL006C-A,YDR468C,727
YKL006C-A,YMR017W,900
YKL006C-A,YOL018C,720
YKL006C-A,YGL095C,720
YKL006C-A,YGL212W,727
YKL006C-A,YGL098W,903
YKL006W,YPL220W,874
YKL006W,YEL057C,800
YKL006W,YLR264W,885
YKL006W,YML063W,891
YKL006W,YLR287C-A,874
YKL006W,YLR397C,800
YKL006W,YOR133W,872
YKL006W,YOL040C,942
YKL006W,YLR002C,831
YKL006W,YMR242C,939
YKL006W,YHR088W,882
YKL006W,YLR074C,823
YKL006W,YFR032C-A,925
YKL006W,YGL147C,936
YKL006W,YER074W,903
YKL006W,YCR072C,800
YKL006W,YNL110C,910
YKL006W,YHR085W,800
YKL006W,YMR049C,825
YKL006W,YNL182C,800
YKL006W,YER002W,823
YKL006W,YMR143W,880
YKL006W,YKL082C,800
YKL006W,YLR249W,807
YKL006W,YOL121C,907
YKL006W,YHR141C,834
YKL006W,YIL133C,966
YKL006W,YDR450W,907
YKL006W,YER006W,825
YKL006W,YBR267W,822
YKL006W,YPL081W,909
YKL006W,YGR173W,800
YKL006W,YJL136C,922
YKL006W,YER056C-A,874
YKL006W,YKL156W,907
YKL006W,YOL127W,949
YKL006W,YMR116C,974
YKL006W,YKL172W,825
YKL006W,YEL034W,935
YKL006W,YPR016C,921
YKL006W,YJL190C,911
YKL006W,YGR214W,907
YKL006W,YLR325C,922
YKL006W,YDL191W,880
YKL006W,YNL023C,800
YKL006W,YMR290C,871
YKL006W,YER126C,834
YKL006W,YNL178W,948
YKL006W,YLR387C,822
YKL006W,YBL028C,823
YKL006W,YHL015W,942
YKL006W,YDL133C-A,800
YKL006W,YPL143W,874
YKL006W,YLR167W,922
YKL006W,YDR418W,878
YKL006W,YHR081W,800
YKL006W,YDR087C,832
YKL006W,YKR081C,886
YKL006W,YLR344W,915
YKL006W,YGL213C,800
YKL006W,YOR293W,907
YKL006W,YDL081C,847
YKL006W,YNL301C,874
YKL006W,YDL184C,800
YKL006W,YOR369C,942
YKL006W,YLR106C,800
YKL006W,YDR025W,874
YKL006W,YFR001W,800
YKL006W,YER131W,883
YKL006W,YBL072C,929
YKL006W,YLR150W,898
YKL006W,YGR169C-A,819
YKL006W,YFR031C-A,876
YKL006W,YER036C,852
YKL006W,YOR298C-A,823
YKL006W,YGL123W,947
YKL006W,YJL191W,874
YKL006W,YFL002C,855
YKL006W,YGL135W,874
YKL006W,YGL099W,823
YKL006W,YJL050W,800
YKL006W,YPL093W,897
YKL006W,YLR398C,800
YKL006W,YPL249C-A,878
YKL006W,YBL092W,922
YKL006W,YGL030W,922
YKL006W,YLR009W,897
YKL006W,YIL069C,903
YKL006W,YAL043C,734
YKL006W,YML026C,874
YKL006W,YPL146C,944
YKL006W,YDR412W,800
YKL006W,YGL195W,823
YKL006W,YBR189W,877
YKL006W,YPR102C,875
YKL006W,YOR206W,869
YKL006W,YBR191W,896
YKL006W,YPL090C,900
YKL006W,YHR197W,852
YKL006W,YOR167C,885
YKL006W,YBL027W,874
YKL006W,YAL025C,825
YKL006W,YLR029C,874
YKL006W,YPR072W,800
YKL006W,YPL131W,923
YKL006W,YBR181C,926
YKL006W,YDR064W,942
YKL006W,YKR084C,819
YKL006W,YDR101C,897
YKL006W,YOL120C,874
YKL006W,YOR096W,928
YKL006W,YOR063W,925
YKL006W,YHL001W,900
YKL006W,YDL083C,880
YKL006W,YDL075W,907
YKL006W,YLR388W,874
YKL006W,YJL189W,922
YKL006W,YHL033C,884
YKL006W,YPR043W,886
YKL006W,YOL077C,830
YKL006W,YKR057W,809
YKL006W,YNL069C,912
YKL006W,YHR021C,874
YKL006W,YGR148C,874
YKL006W,YBR048W,874
YKL006W,YOL039W,838
YKL006W,YER117W,874
YKL006W,YMR194W,878
YKL006W,YGL029W,800
YKL006W,YIR026C,800
YKL006W,YER133W,734
YKL006W,YJL122W,800
YKL006W,YKR094C,850
YKL006W,YPR143W,800
YKL006W,YDR447C,874
YKL006W,YHR052W,856
YKL006W,YJR145C,880
YKL006W,YIL018W,876
YKL006W,YER102W,904
YKL006W,YCL054W,834
YKL006W,YLR185W,874
YKL006W,YKL009W,872
YKL006W,YGL189C,883
YKL006W,YAL035W,871
YKL006W,YJR123W,974
YKL006W,YDL040C,800
YKL006W,YBR031W,880
YKL006W,YNL001W,819
YKL006W,YIL148W,850
YKL006W,YOR091W,852
YKL006W,YGR085C,875
YKL006W,YCR031C,907
YKL006W,YGL076C,911
YKL006W,YOR001W,825
YKL006W,YPR132W,874
YKL006W,YDR385W,950
YKL006W,YGR118W,874
YKL006W,YNR053C,874
YKL006W,YOR182C,874
YKL006W,YPR189W,800
YKL006W,YGL173C,800
YKL006W,YGR245C,800
YKL006W,YEL054C,878
YKL006W,YAL036C,800
YKL006W,YPL211W,825
YKL006W,YNL162W,834
YKL006W,YLR448W,873
YKL006W,YHR170W,830
YKL006W,YLR048W,874
YKL006W,YNL002C,883
YKL006W,YML073C,936
YKL006W,YLR061W,874
YKL006W,YOR312C,939
YKL006W,YIL161W,800
YKL006W,YGL031C,874
YKL006W,YNL067W,873
YKL006W,YDL136W,880
YKL006W,YHR203C,880
YKL006W,YGL111W,823
YKL006W,YHR010W,874
YKL006W,YDR049W,800
YKL006W,YGR103W,823
YKL006W,YML024W,907
YKL006W,YLR075W,925
YKL006W,YOR253W,800
YKL006W,YPL198W,879
YKL006W,YOR272W,823
YKL006W,YPL226W,807
YKL006W,YHR066W,800
YKL006W,YNL061W,832
YKL006W,YNL135C,800
YKL006W,YBR084C-A,874
YKL006W,YDL082W,881
YKL006W,YLR441C,920
YKL006W,YJR094W-A,886
YKL006W,YOR294W,800
YKL006W,YGL103W,932
YKL006W,YHR013C,800
YKL006W,YBL087C,874
YKL006W,YLR340W,922
YKL006W,YKL180W,874
YKL006W,YGR027C,884
YKL007W,YER071C,732
YKL007W,YIL034C,991
YKL008C,YMR298W,980
YKL008C,YPL087W,900
YKL008C,YBR183W,900
YKL008C,YHL003C,957
YKL009W,YDL031W,808
YKL009W,YKL006W,872
YKL009W,YBR031W,890
YKL009W,YHR085W,800
YKL009W,YCR072C,886
YKL009W,YGL147C,842
YKL009W,YFR032C-A,922
YKL009W,YMR242C,907
YKL009W,YOL040C,723
YKL009W,YLR397C,979
YKL009W,YER056C-A,986
YKL009W,YKR063C,720
YKL009W,YIL133C,878
YKL009W,YHR141C,834
YKL009W,YNL182C,852
YKL009W,YER002W,982
YKL009W,YBR084C-A,874
YKL009W,YJR094W-A,874
YKL009W,YOR294W,990
YKL009W,YGL103W,911
YKL009W,YLR221C,900
YKL009W,YGR103W,993
YKL009W,YNL301C,921
YKL009W,YNL224C,900
YKL009W,YLR106C,929
YKL009W,YFL002C,988
YKL009W,YFR001W,988
YKL009W,YDL191W,987
YKL009W,YLR325C,922
YKL009W,YPR016C,996
YKL009W,YKL172W,988
YKL009W,YOL127W,993
YKL009W,YLR344W,907
YKL009W,YKR081C,969
YKL009W,YDR418W,908
YKL009W,YLL008W,903
YKL009W,YNL178W,723
YKL009W,YMR290C,989
YKL009W,YDR496C,900
YKL009W,YMR116C,718
YKL009W,YDR087C,985
YKL009W,YHR081W,800
YKL009W,YPL143W,874
YKL009W,YBL028C,950
YKL009W,YER126C,999
YKL009W,YDL075W,907
YKL009W,YOL120C,893
YKL009W,YGL029W,956
YKL009W,YPR102C,839
YKL009W,YLR009W,990
YKL009W,YJL050W,800
YKL009W,YPL249C-A,874
YKL009W,YAL025C,982
YKL009W,YBL027W,874
YKL009W,YHR197W,886
YKL009W,YBR191W,874
YKL009W,YOR312C,907
YKL009W,YML073C,872
YKL009W,YLR061W,907
YKL009W,YNL002C,990
YKL009W,YHR170W,893
YKL009W,YHR010W,872
YKL009W,YGL111W,989
YKL009W,YDL136W,987
YKL009W,YNR038W,903
YKL009W,YLR185W,986
YKL009W,YPR143W,900
YKL009W,YOR001W,800
YKL009W,YGL076C,834
YKL009W,YAL059W,936
YKL009W,YDL082W,874
YKL009W,YNL061W,992
YKL009W,YOR272W,994
YKL009W,YHR066W,943
YKL009W,YER006W,976
YKL009W,YBR267W,900
YKL009W,YLR002C,987
YKL009W,YLR074C,993
YKL009W,YHR088W,986
YKL009W,YMR049C,993
YKL009W,YNL110C,995
YKL009W,YJL177W,917
YKL009W,YDR471W,913
YKL009W,YJL122W,886
YKL009W,YIL018W,834
YKL009W,YHR052W,992
YKL009W,YCL054W,989
YKL009W,YDR500C,937
YKL009W,YNR053C,992
YKL009W,YEL054C,862
YKL009W,YGR245C,856
YKL009W,YPL211W,984
YKL009W,YNL162W,834
YKL009W,YLR029C,907
YKL009W,YPL131W,956
YKL009W,YGL078C,903
YKL009W,YDR101C,991
YKL009W,YGL135W,878
YKL009W,YPL093W,993
YKL009W,YBL092W,922
YKL009W,YGL030W,874
YKL009W,YPL146C,800
YKL009W,YDR412W,852
YKL009W,YOR206W,995
YKL009W,YMR194W,874
YKL009W,YER117W,834
YKL009W,YOR063W,928
YKL009W,YHL033C,924
YKL009W,YJL189W,834
YKL009W,YLL034C,900
YKL009W,YPR043W,874
YKL009W,YOL077C,992
YKL009W,YDR060W,916
YKL009W,YBL087C,834
YKL009W,YKL180W,987
YKL009W,YPL220W,834
YKL009W,YFR031C-A,906
YKL010C,YGR184C,844
YKL012W,YGR129W,900
YKL012W,YOR319W,979
YKL012W,YLR117C,943
YKL012W,YML046W,998
YKL012W,YOR159C,994
YKL012W,YOR308C,738
YKL012W,YMR125W,936
YKL012W,YLR147C,993
YKL012W,YIL061C,996
YKL012W,YGR013W,998
YKL012W,YDR240C,998
YKL012W,YLR275W,991
YKL012W,YPL213W,994
YKL012W,YGR074W,994
YKL012W,YPL178W,944
YKL012W,YHR086W,996
YKL012W,YML049C,996
YKL012W,YPR182W,992
YKL012W,YLR116W,863
YKL012W,YDL030W,979
YKL012W,YDR235W,997
YKL012W,YMR288W,979
YKL012W,YMR240C,994
YKL012W,YKL074C,950
YKL012W,YER029C,992
YKL012W,YDL043C,993
YKL012W,YFL017W-A,993
YKL012W,YBR119W,997
YKL012W,YJL203W,979
YKL012W,YDR416W,900
YKL012W,YIR009W,979
YKL012W,YBR237W,944
YKL012W,YNL138W-A,800
YKL012W,YPR094W,800
YKL012W,YPR152C,900
YKL012W,YDL087C,998
YKL012W,YLR298C,994
YKL013C,YLR370C,999
YKL013C,YBR228W,863
YKL013C,YDL146W,825
YKL013C,YIL062C,998
YKL013C,YDL029W,998
YKL013C,YBR234C,999
YKL013C,YNR035C,999
YKL013C,YJR065C,999
YKL013C,YOR181W,784
YKL013C,YFL039C,726
YKL014C,YJR041C,820
YKL014C,YLR175W,713
YKL014C,YOL144W,932
YKL014C,YLR221C,829
YKL015W,YGR057C,734
YKL016C,Q0080,991
YKL016C,YLR295C,996
YKL016C,YJR119C,727
YKL016C,YPR020W,973
YKL016C,Q0130,998
YKL016C,YMR054W,900
YKL016C,YLR447C,900
YKL016C,YPL234C,946
YKL016C,YOR270C,900
YKL016C,YDR377W,982
YKL016C,YPL078C,999
YKL016C,Q0085,998
YKL016C,YHR026W,946
YKL016C,YEL027W,946
YKL016C,YDR322C-A,720
YKL016C,YJR121W,999
YKL016C,YPL271W,998
YKL016C,YBL099W,999
YKL016C,YDR298C,999
YKL016C,YOL077W-A,941
YKL016C,YML081C-A,997
YKL016C,YMR176W,727
YKL016C,YBR039W,999
YKL016C,YDL004W,998
YKL016C,YCL005W-A,720
YKL017C,YBR170C,900
YKL017C,YNL102W,900
YKL017C,YIR008C,900
YKL017C,YDL126C,900
YKL017C,YJR043C,900
YKL017C,YBL035C,900
YKL017C,YJR006W,900
YKL017C,YGR048W,900
YKL017C,YNL312W,900
YKL017C,YKL045W,900
YKL017C,YJL173C,900
YKL017C,YAR007C,900
YKL017C,YDL102W,900
YKL018W,YAR003W,998
YKL018W,YPL138C,993
YKL018W,YDR228C,720
YKL018W,YKR002W,973
YKL018W,YBR258C,996
YKL018W,YMR061W,884
YKL018W,YER133W,998
YKL018W,YML016C,843
YKL018W,YKL059C,975
YKL018W,YOL123W,731
YKL018W,YPR107C,978
YKL018W,YLR015W,997
YKL018W,YLR115W,973
YKL018W,YHR119W,988
YKL018W,YDR440W,745
YKL018W,YOR179C,993
YKL018W,YNL222W,998
YKL018W,YAL043C,990
YKL018W,YBR175W,998
YKL018W,YOR250C,720
YKL018W,YGR156W,989
YKL018W,YDR195W,997
YKL018W,YJR093C,974
YKL018W,YLR277C,973
YKL018W,YGL044C,770
YKL018W,YPL179W,817
YKL018W,YDL074C,704
YKL018W,YDR469W,979
YKL018W,YDR301W,973
YKL018W,YDR436W,843
YKL018W,YNL317W,973
YKL019W,YDL090C,997
YKL019W,YGL155W,997
YKL020C,YKL213C,734
YKL020C,YGR048W,734
YKL020C,YDL126C,734
YKL020C,YFL044C,734
YKL022C,YDR118W,997
YKL022C,YGL240W,997
YKL022C,YDL013W,900
YKL022C,YHR166C,999
YKL022C,YBL084C,999
YKL022C,YFR036W,998
YKL022C,YER116C,900
YKL022C,YDL188C,734
YKL022C,YNL172W,999
YKL022C,YIR025W,997
YKL022C,YGL116W,952
YKL022C,YMR119W,900
YKL022C,YGR225W,904
YKL022C,YNL159C,900
YKL022C,YFL009W,900
YKL022C,YGL003C,996
YKL022C,YDL008W,997
YKL022C,YKL101W,800
YKL022C,YNL008C,900
YKL022C,YBR160W,838
YKL022C,YDL134C,734
YKL022C,YIL046W,900
YKL022C,YLR102C,998
YKL022C,YDR260C,997
YKL022C,YOR249C,998
YKL022C,YLR127C,997
YKL022C,YJL030W,743
YKL023W,YGL213C,753
YKL023W,YLR398C,764
YKL024C,YER005W,900
YKL025C,YGL094C,999
YKL025C,YER165W,973
YKL028W,YJL140W,924
YKL028W,YOR174W,800
YKL028W,YNR010W,800
YKL028W,YHR058C,855
YKL028W,YKR062W,999
YKL028W,YIL021W,961
YKL028W,YPR187W,973
YKL028W,YGR186W,987
YKL028W,YDR404C,985
YKL028W,YDL140C,993
YKL028W,YBR009C,807
YKL028W,YBL003C,800
YKL028W,YHR143W-A,975
YKL028W,YOR210W,973
YKL028W,YNL030W,807
YKL028W,YDR308C,921
YKL028W,YOL005C,916
YKL028W,YPR025C,925
YKL028W,YPR086W,997
YKL028W,YBR010W,806
YKL028W,YML015C,743
YKL028W,YOR151C,979
YKL028W,YPL122C,992
YKL028W,YLR005W,985
YKL028W,YOR224C,924
YKL028W,YGL112C,739
YKL028W,YBR154C,977
YKL028W,YOR352W,734
YKL028W,YGL070C,939
YKL028W,YER148W,955
YKL028W,YDL108W,885
YKL028W,YNL031C,806
YKL028W,YDR311W,991
YKL028W,YGR005C,967
YKL028W,YER171W,994
YKL028W,YBR253W,800
YKL028W,YMR112C,800
YKL028W,YIL143C,997
YKL028W,YHR041C,800
YKL028W,YDR460W,985
YKL028W,YPR168W,855
YKL028W,YPR056W,977
YKL028W,YOL135C,855
YKL028W,YLR071C,855
YKL028W,YER022W,889
YKL028W,YOR194C,914
YKL028W,YPL129W,800
YKL028W,YGL043W,834
YKL028W,YKL058W,924
YKL028W,YGR104C,800
YKL028W,YDR079C-A,971
YKL028W,YBL093C,800
